LEAID	LEA_NAME	ST_NAME	LEA_CWIFTEST	LEA_CWIFTSE
5508040	Linn Joint No. 4 School District	Wisconsin	0.878	0.027
5508070	Linn Joint No. 6 School District	Wisconsin	0.878	0.027
5508130	Richmond School District	Wisconsin	0.957	0.01
5508160	Little Chute Area School District	Wisconsin	0.882	0.013
5508190	Lodi School District	Wisconsin	0.882	0.028
5508220	Lomira School District	Wisconsin	0.85	0.018
5508250	Loyal School District	Wisconsin	0.808	0.035
5508280	Luck School District	Wisconsin	0.868	0.039
5508340	Luxemburg-Casco School District	Wisconsin	0.813	0.019
5508520	Madison Metropolitan School District	Wisconsin	0.926	0.007
5508550	Manawa School District	Wisconsin	0.842	0.029
5508610	Manitowoc School District	Wisconsin	0.855	0.026
5508640	Maple School District	Wisconsin	0.831	0.022
5508670	Marathon City School District	Wisconsin	0.897	0.018
5508700	Marinette School District	Wisconsin	0.863	0.039
5508730	Marion School District	Wisconsin	0.835	0.021
5508760	Markesan School District	Wisconsin	0.804	0.028
5508790	Marshall School District	Wisconsin	0.926	0.007
5508820	Marshfield School District	Wisconsin	0.882	0.021
5508850	Mauston School District	Wisconsin	0.864	0.037
5508880	Mayville School District	Wisconsin	0.848	0.02
5508910	McFarland School District	Wisconsin	0.926	0.007
5508940	Medford Area School District	Wisconsin	0.878	0.037
5508970	Mellen School District	Wisconsin	0.838	0.034
5509000	Melrose-Mindoro School District	Wisconsin	0.902	0.026
5509030	Menasha School District	Wisconsin	0.899	0.013
5509060	Menomonee Falls School District	Wisconsin	0.957	0.01
5509070	Menominee Indian School District	Wisconsin	0.809	0.041
5509090	Menomonie Area School District	Wisconsin	0.83	0.034
5509130	Mequon-Thiensville School District	Wisconsin	0.91	0.021
5509150	Mercer School District	Wisconsin	0.768	0.047
5509210	Merrill Area School District	Wisconsin	0.868	0.04
5509240	Swallow School District	Wisconsin	0.957	0.01
5509300	North Lake School District	Wisconsin	0.957	0.01
5509360	Merton Community School District	Wisconsin	0.957	0.01
5509390	Stone Bank School District	Wisconsin	0.957	0.01
5509510	Middleton-Cross Plains School District	Wisconsin	0.926	0.007
5509570	Milton School District	Wisconsin	0.871	0.018
5509600	Milwaukee School District	Wisconsin	0.952	0.006
5509630	Lakeland Union High School District	Wisconsin	0.815	0.031
5509660	Mineral Point School District	Wisconsin	0.895	0.035
5509690	Minocqua Joint No. 1 School District	Wisconsin	0.877	0.028
5509720	Northwood School District	Wisconsin	0.779	0.022
5509750	Mishicot School District	Wisconsin	0.855	0.026
5509780	Mondovi School District	Wisconsin	0.838	0.019
5509810	Monona Grove School District	Wisconsin	0.926	0.007
5509840	Monroe School District	Wisconsin	0.839	0.029
5509870	Montello School District	Wisconsin	0.797	0.031
5509900	Monticello School District	Wisconsin	0.839	0.029
5509960	Mosinee School District	Wisconsin	0.897	0.018
5509990	Mount Horeb Area School District	Wisconsin	0.926	0.007
5510060	Mukwonago School District	Wisconsin	0.957	0.01
5510140	Riverdale School District	Wisconsin	0.828	0.016
5510170	Muskego-Norway School District	Wisconsin	0.951	0.009
5510230	Necedah Area School District	Wisconsin	0.864	0.037
5510320	Neenah School District	Wisconsin	0.904	0.014
5510350	Neillsville School District	Wisconsin	0.808	0.035
5510380	Nekoosa School District	Wisconsin	0.867	0.02
5510410	Neosho Joint No. 3 School District	Wisconsin	0.848	0.02
5510440	New Auburn School District	Wisconsin	0.825	0.022
5510470	New Berlin School District	Wisconsin	0.957	0.01
5510500	New Glarus School District	Wisconsin	0.844	0.027
5510530	New Holstein School District	Wisconsin	0.841	0.019
5510560	New Lisbon School District	Wisconsin	0.864	0.037
5510590	New London School District	Wisconsin	0.854	0.021
5510620	New Richmond School District	Wisconsin	0.935	0.028
5510680	Niagara School District	Wisconsin	0.863	0.039
5510710	Norris School District	Wisconsin	0.957	0.01
5510740	North Fond du Lac School District	Wisconsin	0.874	0.016
5510770	Norwalk-Ontario-Wilton School District	Wisconsin	0.865	0.019
5510800	Norway Joint No. 7 School District	Wisconsin	0.928	0.017
5510830	Oak Creek-Franklin School District	Wisconsin	0.952	0.006
5510860	Oakfield School District	Wisconsin	0.873	0.016
5510890	Oconomowoc Area School District	Wisconsin	0.934	0.009
5510920	Oconto School District	Wisconsin	0.809	0.041
5510950	Oconto Falls School District	Wisconsin	0.809	0.041
5510980	Omro School District	Wisconsin	0.904	0.014
5511010	Onalaska School District	Wisconsin	0.86	0.014
5511070	Oostburg School District	Wisconsin	0.888	0.016
5511100	Oregon School District	Wisconsin	0.922	0.007
5511130	Parkview School District	Wisconsin	0.871	0.018
5511160	Osceola School District	Wisconsin	0.871	0.037
5511190	Oshkosh Area School District	Wisconsin	0.904	0.014
5511220	Osseo-Fairchild School District	Wisconsin	0.859	0.018
5511310	Owen-Withee School District	Wisconsin	0.811	0.033
5511350	Palmyra-Eagle Area School District	Wisconsin	0.9	0.013
5511370	Pardeeville Area School District	Wisconsin	0.87	0.036
5511400	Paris Joint No. 1 School District	Wisconsin	0.899	0.021
5511550	Beecher-Dunbar-Pembine School District	Wisconsin	0.863	0.039
5511580	Pepin Area School District	Wisconsin	0.814	0.036
5511610	Peshtigo School District	Wisconsin	0.863	0.039
5511640	Pewaukee School District	Wisconsin	0.957	0.01
5511710	Phelps School District	Wisconsin	0.768	0.047
5511730	Phillips School District	Wisconsin	0.76	0.032
5511790	Pittsville School District	Wisconsin	0.879	0.022
5511820	Tri-County Area School District	Wisconsin	0.807	0.025
5511850	Platteville School District	Wisconsin	0.813	0.018
5511880	Plum City School District	Wisconsin	0.814	0.036
5511940	Plymouth School District	Wisconsin	0.888	0.016
5511970	Port Edwards School District	Wisconsin	0.884	0.025
5512000	Port Washington-Saukville School District	Wisconsin	0.91	0.021
5512030	South Shore School District	Wisconsin	0.77	0.037
5512060	Portage Community School District	Wisconsin	0.864	0.033
5512090	Potosi School District	Wisconsin	0.812	0.019
5512120	Poynette School District	Wisconsin	0.87	0.036
5512150	Prairie du Chien Area School District	Wisconsin	0.831	0.042
5512180	Prairie Farm School District	Wisconsin	0.859	0.024
5512210	Prentice School District	Wisconsin	0.765	0.031
5512240	Prescott School District	Wisconsin	0.814	0.036
5512300	Princeton School District	Wisconsin	0.797	0.031
5512330	Pulaski Community School District	Wisconsin	0.842	0.015
5512360	Racine School District	Wisconsin	0.928	0.017
5512390	Randall Joint No. 1 School District	Wisconsin	0.899	0.021
5512420	Randolph School District	Wisconsin	0.856	0.02
5512450	Random Lake School District	Wisconsin	0.892	0.013
5512480	Raymond No. 14 School District	Wisconsin	0.928	0.017
5512510	North Cape School District	Wisconsin	0.928	0.017
5512540	Kickapoo Area School District	Wisconsin	0.797	0.028
5512660	Reedsburg School District	Wisconsin	0.862	0.034
5512690	Reedsville School District	Wisconsin	0.857	0.022
5512720	Rhinelander School District	Wisconsin	0.876	0.028
5512780	Rib Lake School District	Wisconsin	0.869	0.034
5512810	Rice Lake Area School District	Wisconsin	0.861	0.028
5512880	Friess Lake School District	Wisconsin	0.895	0.021
5512900	Richfield Joint No. 1 School District	Wisconsin	0.895	0.021
5512960	Richland School District	Wisconsin	0.799	0.037
5512990	Rio Community School District	Wisconsin	0.87	0.036
